case,Year,R.mth,date,intv_nam,Country_residence,City_residence,Purpose_grp,Purpose,Weights_QTR,Air_Terminal,Sea_Terminal,Land_Terminal,langint,1st_visit,length_stay,travel_type,f1_gender,f3_occupation,f4_industry,f5_designation,f5_designation.oth,shop_$fash,shop_$jew,shop_$wat,shop_$well,shop_$food,shop_$gift,shop_$ctec,shop_$anti,shop_$oth,shop_$any,totacc_$,totfnb_$,tottran_$,totbiz_$,totedu_$,totmedi_$,tototh_$,totshopping_$,totexp_$,MainAccomm,MainHotel,travel_companion.1,travel_companion.2,travel_companion.3,travel_companion.4,travel_companion.5
3501,2015,February,2015-02-21,Philip Chew,Indonesia,Pekan Baru,Business+Accompanying Pax,Company sponsored holiday,550.7349397590361,,RFT,,English,No,Under 1 day,Business (Non-Packaged),Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",Fincial and Insurance Activities,Clerk/ Secretary/ Persol Assistant, ,20.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,50.0,51.0539215686275,10.99019607843135,7.29166666666665,0.0,0,0.0,0.0,154.85313569901686,224.18892001274236,Accommodation not required - Day Tripper,,Business associates/ Colleagues,,,,
3502,2015,February,2015-02-21,Philip Chew,Indonesia,Pekan Baru,Leisure,Holiday/ Rest & Relax,315.2549019607843,,RFT,,English,No,Under 1 day,Packaged,Female,Student,,, ,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,6.2114197530864,6.80092592592595,0.0,0,0.0,0.0,121.85313569901686,134.86548137802922,Accommodation not required - Day Tripper,,Business associates/ Colleagues,,,,
3503,2015,February,2015-02-21,Philip Chew,Indonesia,Batam,Leisure,Holiday/ Rest & Relax,361.55555555555554,,RFT,,English,No,Under 1 day,Non-Packaged,Female,Student,,, ,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.289537331325949,0.0,0.0,0,0.0,0.0,114.85313569901686,121.1426730303428,Accommodation not required - Day Tripper,,Parents/ Parents-in-law,Siblings,,,
3504,2015,February,2015-02-21,Philip Chew,Indonesia,Batam,Leisure,Holiday/ Rest & Relax,621.195652173913,,RFT,,English,No,Under 1 day,Non-Packaged,Male,Others (specify),Public Administration,Others (specify),Civil servant,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,15.723843328314874,37.737223987955694,0.0,0,0.0,0.0,129.85313569901686,183.31420301528743,Accommodation not required - Day Tripper,,Spouse,Children aged 0-7 yrs,,,
3513,2015,February,2015-02-22,Philip Chew,Indonesia,Pangkal Pinang,Leisure,Holiday/ Rest & Relax,1290.3076923076924,,RFT,,English,No,Under 1 day,Non-Packaged,Male,Others (specify),Public Administration,Others (specify),Civil servant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.34305996988924,69.18491064458544,0.0,0,0.0,0.0,104.85313569901686,268.38110631349156,Accommodation not required - Day Tripper,,Spouse,,,,
3514,2015,February,2015-02-22,Philip Chew,Indonesia,Batam,Leisure,Holiday/ Rest & Relax,341.9375,,RFT,,English,No,2 days,Non-Packaged,Female,Others (specify),Public Administration,Others (specify),Civil servant,0.0,0.0,0.0,0.0,17.652666666666665,35.3055,0.0,0.0,0.0,52.95816666666667,83.86049775101267,44.41105205022566,21.38442692650823,0.0,0,0.0,0.0,157.81130236568353,307.4672790934301,Hotel,Hotel 81 - Selegie,Spouse,Siblings,,,
3515,2015,February,2015-02-22,Philip Chew,Indonesia,Pontianak,Leisure,Holiday/ Rest & Relax,361.55555555555554,,RFT,,English,Yes,4 days,Non-Packaged,Male,Student,,, ,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,95.92789758663676,50.31629865060759,5.660583598193354,0.0,0,0.0,0.0,174.85313569901686,326.7579155344546,Hotel,Concorde Hotel Singapore,Parents/ Parents-in-law,Siblings,,,
3516,2015,February,2015-02-22,Philip Chew,Indonesia,Batam,Business+Accompanying Pax,General business purpose,432.8666666666667,,RFT,,English,No,Under 1 day,Business (Non-Packaged),Male,Others (specify),Others (specify),Others (specify),Seaman,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.158149325303796,100.0,0,0.0,0.0,129.85313569901686,255.01128502432067,Accommodation not required - Others,,Alone,,,,
3517,2015,February,2015-02-22,Philip Chew,Indonesia,Batam,Leisure,Visiting friends/relatives,432.8666666666667,,RFT,,English,No,4 days,Non-Packaged,Female,Homemaker (Full time),,, ,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,12.579074662651898,12.579074662651898,0.0,0,0.0,0.0,154.85313569901686,180.01128502432067,Stayed with relatives/ friends,,Alone,,,,
3518,2015,February,2015-02-22,Philip Chew,Indonesia,Batam,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",632.1451612903226,,RFT,,English,No,Under 1 day,Non-Packaged,Male,"Mager (CEO, company director, senior mager)",Wholesale and Retail Trade,Mager/ Assistant Mager, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3873416320119,3.06455693866865,0.0,0,0.0,0.0,104.85313569901686,126.30503426969742,Accommodation not required - Day Tripper,,Friends,,,,
3519,2015,February,2015-02-22,Philip Chew,Indonesia,Palembang,Leisure,Holiday/ Rest & Relax,432.8666666666667,,RFT,,English,No,3 days,Non-Packaged,Male,"Businessman (small company, <50 people)",Transportation and Logistics,Others (specify),Owner,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,377.4938376012959,335.44199100405064,41.93024887550633,0.0,0,0.0,0.0,254.85313569901686,1009.7192131798697,Hotel,Festive Hotel,Siblings,,,,
3520,2015,February,2015-02-22,Philip Chew,Indonesia,Tanjung Balai,Leisure,Visiting friends/relatives,432.8666666666667,,RFT,,English,No,5 days,Non-Packaged,Female,Homemaker (Full time),,, ,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,204.85313569901686,204.85313569901686,Stayed with relatives/ friends,,Alone,,,,
3521,2015,February,2015-02-22,Philip Chew,Indonesia,Batam,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",419.09,,RFT,,English,No,Under 1 day,Non-Packaged,Female,"Executive (sales, administration)",Environment and Energy,Senior Executive, ,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,15.32278469334325,6.895253112004463,0.0,0,0.0,0.0,134.85313569901686,157.07117350436457,Accommodation not required - Day Tripper,,Friends,,,,
3522,2015,February,2015-02-22,Philip Chew,Indonesia,Batam,Leisure,Holiday/ Rest & Relax,621.195652173913,,RFT,,English,No,1 day,Non-Packaged,Female,"Professiols (doctor, lawyer, lecturer, etc)","Professiol, Scientific and Technical Activities",Others (specify),Lawyer,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,54.71897478253576,62.8953733132595,37.737223987955694,0.0,0,0.0,0.0,254.85313569901686,410.2047077827678,Hotel,York Hotel,Other relatives,,,,
3523,2015,February,2015-02-22,Philip Chew,Indonesia,Batam,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",376.95,,RFT,,English,No,1 day,Non-Packaged,Male,"Executive (sales, administration)",Construction,Junior Executive, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.291138773373,30.6455693866865,153.2278469334325,0.0,0,0.0,0.0,104.85313569901686,350.01769079250886,Hostel (Rental by bed),,Spouse,Siblings,,,
3524,2015,February,2015-02-22,Philip Chew,Indonesia,Batam,Leisure,Holiday/ Rest & Relax,942.6785714285714,,RFT,,English,No,2 days,Non-Packaged,Male,"Businessman (medium size company, 50 -250 people)",Real Estate Activities,CEO/ Assistant CEO, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,201.26519460243037,75.47444797591139,0.0,0,0.0,0.0,144.85313569901686,421.5927782773586,Own Residence,,Spouse,Children aged 8-12 yrs,Children aged 0-7 yrs,,
3525,2015,February,2015-02-22,Philip Chew,Indonesia,Batam,Leisure,Visiting friends/relatives,621.195652173913,,RFT,,English,No,3 days,Non-Packaged,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",Healthcare and Biomedical Sciences,Clerk/ Secretary/ Persol Assistant, ,30.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,269.0,0.0,251.581493253038,41.93024887550633,0.0,0,0.0,0.0,373.8531356990169,667.3648778275611,Stayed with relatives/ friends,,Alone,,,,
3526,2015,February,2015-02-22,Philip Chew,Indonesia,Batam,Leisure,Holiday/ Rest & Relax,368.2857142857143,,RFT,,English,No,1 day,Non-Packaged,Male,"Executive (sales, administration)",Administrative and Support Service Activities,Junior Executive, ,32.666666666666664,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,99.33333333333334,140.88563622170128,167.72099550202535,11.740469685141774,0.0,0,0.0,0.0,204.1864690323502,524.5335704412186,Hotel,Concorde Hotel Singapore,Parents/ Parents-in-law,,,,
3527,2015,February,2015-02-22,Philip Chew,Indonesia,Batam,Leisure,Holiday/ Rest & Relax,341.9375,,RFT,,English,No,2 days,Non-Packaged,Male,"Businessman (medium size company, 50 -250 people)",Healthcare and Biomedical Sciences,Mager/ Assistant Mager, ,150.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,157.5,449.2708153954555,125.790746626519,31.44768665662975,0.0,0,0.0,0.0,262.3531356990169,868.8623843776211,Hotel,Hotel Michael,Spouse,,,,
3528,2015,February,2015-02-22,Philip Chew,Indonesia,Batam,Leisure,Holiday/ Rest & Relax,361.55555555555554,,RFT,,English,No,Under 1 day,Non-Packaged,Female,Student,,, ,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25.158149325303796,5.03162986506076,0.0,0,0.0,0.0,204.85313569901686,235.0429148893814,Accommodation not required - Day Tripper,,Parents/ Parents-in-law,Other relatives,,,
3529,2015,February,2015-02-22,Philip Chew,Indonesia,Batam,Leisure,Holiday/ Rest & Relax,891.375,,RFT,,English,No,Under 1 day,Packaged,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",Education,Others (specify),Teacher,158.8745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.8745,0.0,6.2114197530864,6.80092592592595,0.0,0,0.0,0.0,263.7276356990169,276.7399813780292,Accommodation not required - Day Tripper,,Others,,,,
3530,2015,February,2015-02-23,Anderson Yu Tor Kim,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,419.09,Terminal 1,,,English,Yes,4 days,Non-Packaged,Male,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",Transportation and Logistics,Others (specify),Driver,15.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,50.0,0.0,76.61392346671624,0.0,0.0,0,0.0,0.0,154.85313569901686,231.4670591657331,Stayed with relatives/ friends,,Parents/ Parents-in-law,,,,
3531,2015,February,2015-02-23,Anderson Yu Tor Kim,Indonesia,Medan,Business+Accompanying Pax,Corporate/business meetings,632.1451612903226,Terminal 1,,,English,No,1 day,Business (Non-Packaged),Male,"Mager (CEO, company director, senior mager)",Agriculture and Fishing,President/ Vice-President, ,0.0,0.0,0.0,200.0,0.0,0.0,500.0,0.0,0.0,700.0,1532.2784693343249,612.91138773373,306.455693866865,0.0,0,0.0,0.0,804.8531356990169,3256.498686633937,Hotel,Mandarin Orchard Singapore,Alone,,,,
3532,2015,February,2015-02-23,Anderson Yu Tor Kim,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,310.76296296296294,Terminal 1,,,Chinese,Yes,4 days,Non-Packaged,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",Education,Others (specify),Teacher,50.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,75.0,150.52184315658806,114.92088520007438,11.492088520007437,0.0,0,0.0,0.0,179.85313569901686,456.78795257568675,Hotel,Value Hotel - Balestier,Other relatives,,,,
3559,2015,February,2015-02-23,Cindy Liu,Indonesia,Surabaya,Leisure,Holiday/ Rest & Relax,376.95,Terminal 1,,,English,Yes,6 days,Non-Packaged,Male,Others (specify),Accommodation and Food & Beverage-related activities,Others (specify),Baker,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,6.384493622226355,5.107594897781084,0.0,0,0.0,0.0,154.85313569901686,166.3452242190243,Stayed with relatives/ friends,,Spouse,Parents/ Parents-in-law,Children aged 0-7 yrs,,
3560,2015,February,2015-02-23,Cindy Liu,Indonesia,Surabaya,Leisure,Holiday/ Rest & Relax,315.2549019607843,Terminal 1,,,English,Yes,7 days,Non-Packaged,Male,Student,,, ,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,30.6455693866865,13.133815451437071,0.0,0,0.0,0.0,154.85313569901686,198.63252053714044,Stayed with relatives/ friends,,Parents/ Parents-in-law,,,,
3561,2015,February,2015-02-23,Cindy Liu,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,1042.0714285714287,Terminal 1,,,English,No,4 days,Non-Packaged,Male,"Businessman (small company, <50 people)",Accommodation and Food & Beverage-related activities,Director, ,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,153.2278469334325,153.2278469334325,76.61392346671624,0.0,0,0.0,0.0,1104.8531356990168,1487.9227530325982,Hotel,The Fragrance Hotel,Spouse,,,,
3562,2015,February,2015-02-23,Cindy Liu,Indonesia,Surabaya,Leisure,Holiday/ Rest & Relax,310.76296296296294,Terminal 1,,,English,Yes,4 days,Non-Packaged,Male,"Executive (sales, administration)",Fincial and Insurance Activities,Junior Executive, ,0.0,0.0,0.0,0.0,40.0,30.0,0.0,0.0,0.0,70.0,0.0,45.96835408002975,19.15348086667906,0.0,0,0.0,0.0,174.85313569901686,239.97497064572565,Stayed with relatives/ friends,,Other relatives,,,,
3567,2015,February,2015-02-23,Cindy Liu,Indonesia,Batam,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",891.375,Terminal 1,,,English,No,Under 1 day,Non-Packaged,Female,Homemaker (Full time),,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.579074662651898,12.579074662651898,0.0,0,0.0,0.0,104.85313569901686,130.01128502432067,Accommodation not required - Day Tripper,,Spouse,,,,
3573,2015,February,2015-02-23,Cindy Liu,Indonesia,West Java,Leisure,Holiday/ Rest & Relax,714.8823529411765,Terminal 1,,,English,No,3 days,Non-Packaged,Female,Retired,,, ,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,40.86075918224867,20.430379591124336,0.0,0,0.0,0.0,404.8531356990169,466.14427447238984,Stayed with relatives/ friends,,Children aged 20-39 yrs,Children aged 13-19 yrs,,,
3574,2015,February,2015-02-23,Cindy Liu,Indonesia,Jakarta,Leisure,Visiting friends/relatives,315.2549019607843,Terminal 1,,,English,No,3 days,Non-Packaged,Female,Student,,, ,133.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.33333333333334,0.0,0.0,0.0,0.0,0,0.0,0.0,238.1864690323502,238.1864690323502,Stayed with relatives/ friends,,Parents/ Parents-in-law,Other relatives,,,
3579,2015,February,2015-02-23,Noraini,Indonesia,Batam,Leisure,Visiting friends/relatives,361.55555555555554,,,Tuas,English,No,7 days,Non-Packaged,Male,Student,,, ,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,5.391031998279385,0.0,0,0.0,0.0,124.85313569901686,130.24416769729623,Stayed with relatives/ friends,,Parents/ Parents-in-law,Siblings,,,
3587,2015,February,2015-02-23,Philip Chew,Indonesia,Batam,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",310.76296296296294,,RFT,,English,No,Under 1 day,Non-Packaged,Female,"Professiols (doctor, lawyer, lecturer, etc)",Healthcare and Biomedical Sciences,Others (specify),Dentist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.661392346671625,3.06455693866865,0.0,0,0.0,0.0,104.85313569901686,115.57908498435714,Accommodation not required - Day Tripper,,Alone,,,,
3588,2015,February,2015-02-23,Philip Chew,Indonesia,Batam,Leisure,Holiday/ Rest & Relax,621.195652173913,,RFT,,English,No,Under 1 day,Non-Packaged,Male,"Businessman (small company, <50 people)",Wholesale and Retail Trade,Others (specify),Owner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.35279706144747,15.094889595182279,0.0,0,0.0,0.0,104.85313569901686,136.3008223556466,Accommodation not required - Day Tripper,,Alone,,,,
3590,2015,February,2015-02-23,Philip Chew,Indonesia,Batam,Leisure,Holiday/ Rest & Relax,368.2857142857143,,RFT,,English,No,2 days,Non-Packaged,Female,Student,,, ,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,218.9298687764873,0.0,0.0,0.0,0,0.0,0.0,124.85313569901686,343.7830044755042,Hotel,V Hotel Lavender,Parents/ Parents-in-law,,,,
3592,2015,February,2015-02-23,Philip Chew,Indonesia,Semarang,Leisure,Holiday/ Rest & Relax,942.6785714285714,,RFT,,English,No,Under 1 day,Non-Packaged,Male,Others (specify),Public Administration,Others (specify),Civil servant,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,12.579074662651898,12.579074662651898,0.0,0,0.0,0.0,134.85313569901686,160.01128502432067,Accommodation not required - Day Tripper,,Friends,,,,
3602,2015,February,2015-02-23,Simon,Indonesia,Surabaya,Leisure,Holiday/ Rest & Relax,632.1451612903226,Terminal 2,,,English,No,3 days,Non-Packaged,Male,"Professiols (doctor, lawyer, lecturer, etc)",Accommodation and Food & Beverage-related activities,Mager/ Assistant Mager, ,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,275.0,122.58227754674601,89.38291071116896,25.53797448890542,0.0,0,0.0,0.0,379.8531356990169,617.3562984458373,Hotel,V Hotel Lavender,Spouse,Children aged 0-7 yrs,Children aged 8-12 yrs,,
3607,2015,February,2015-02-23,Simon,Indonesia,Bandung,Leisure,Visiting friends/relatives,714.8823529411765,Terminal 1,,,English,No,1 day,Non-Packaged,Male,Retired,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.873416320119,91.9367081600595,0.0,0,0.0,0.0,104.85313569901686,380.66326017919533,Stayed with relatives/ friends,,Alone,,,,
3614,2015,February,2015-02-23,Simon,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,550.7349397590361,Terminal 3,,,English,No,2 days,Non-Packaged,Male,"Businessman (medium size company, 50 -250 people)",Transportation and Logistics,Others (specify),Owner,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,150.0,274.2778460108442,229.84177040014876,30.6455693866865,0.0,0,0.0,0.0,254.85313569901686,789.6183214966964,Hotel,Parc Sovereign Hotel,Spouse,,,,
3615,2015,February,2015-02-23,Simon,Indonesia,Jakarta,Healthcare+Accompanying Pax,Outpatient consultation/treatment,419.09,Terminal 3,,,English,No,2 days,Non-Packaged,Female,"Mager (CEO, company director, senior mager)",InfoComm Technology,President/ Vice-President, ,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,188.98101121790006,194.08860611568116,25.53797448890542,0.0,0,166.66666666666666,0.0,204.85313569901686,780.1273941881701,Hotel,Peninsula.Excelsior Hotel,Spouse,Children aged 0-7 yrs,,,
3616,2015,February,2015-02-23,Simon,Indonesia,Jakarta,Leisure,Visiting friends/relatives,632.1451612903226,Terminal 3,,,English,No,1 day,Non-Packaged,Male,"Executive (sales, administration)",Transportation and Logistics,Senior Executive, ,500.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,570.0,0.0,980.658220373968,91.9367081600595,0.0,0,0.0,0.0,674.8531356990169,1747.4480642330443,Own Residence,,Alone,,,,
3617,2015,February,2015-02-23,Simon,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,310.76296296296294,Terminal 3,,,English,Yes,2 days,Non-Packaged,Female,Homemaker (Full time),,, ,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,250.0,268.1487321335069,229.84177040014876,38.30696173335812,0.0,0,0.0,0.0,354.8531356990169,891.1505999660307,Hotel,Parc Sovereign Hotel,Spouse,,,,
3618,2015,February,2015-02-23,Simon,Indonesia,Jakarta,Healthcare+Accompanying Pax,Outpatient consultation/treatment,376.95,Terminal 3,,,English,No,1 day,Non-Packaged,Female,Homemaker (Full time),,, ,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,306.455693866865,306.455693866865,61.291138773373,0.0,0,150.0,0.0,129.85313569901686,954.0556622061198,Hotel,York Hotel,Spouse,,,,
3619,2015,February,2015-02-23,Simon,Indonesia,Jakarta,Healthcare+Accompanying Pax,Outpatient consultation/treatment,550.7349397590361,Terminal 3,,,English,No,1 day,Non-Packaged,Male,"Executive (sales, administration)",Fincial and Insurance Activities,Senior Executive, ,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,306.455693866865,321.77847856020827,61.291138773373,0.0,0,150.0,0.0,129.85313569901686,969.3784468994631,Hotel,York Hotel,Spouse,,,,
3620,2015,February,2015-02-23,Simon,Indonesia,Jakarta,Healthcare+Accompanying Pax,Outpatient consultation/treatment,419.09,Terminal 3,,,English,No,1 day,Non-Packaged,Female,Homemaker (Full time),,, ,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,306.455693866865,214.5189857068055,30.6455693866865,0.0,0,150.0,0.0,129.85313569901686,831.4733846593738,Hotel,York Hotel,Spouse,,,,
3621,2015,February,2015-02-23,Simon,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,310.76296296296294,Terminal 3,,,English,No,2 days,Non-Packaged,Female,Unemployed,,, ,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,485.0,383.0696173335812,252.82594744016362,38.30696173335812,0.0,0,0.0,0.0,589.8531356990169,1264.05566220612,Hotel,Hotel Jen Tanglin Singapore,Parents/ Parents-in-law,,,,
3622,2015,February,2015-02-23,Simon,Indonesia,Jakarta,Business+Accompanying Pax,Corporate/business meetings,376.95,Terminal 3,,,English,No,1 day,Business (Non-Packaged),Male,"Mager (CEO, company director, senior mager)",Transportation and Logistics,Mager/ Assistant Mager, ,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,796.784804053849,398.3924020269245,107.25949285340275,0.0,0,0.0,0.0,154.85313569901686,1457.289834633193,Hotel,Peninsula.Excelsior Hotel,Alone,,,,
3625,2015,February,2015-02-24,Anderson Yu Tor Kim,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,376.95,Terminal 1,,,English,No,2 days,Non-Packaged,Male,"Businessman (small company, <50 people)",Wholesale and Retail Trade,Others (specify),Owner,316.613,0.0,0.0,211.075,0.0,0.0,0.0,0.0,0.0,527.688,323.4256779147426,153.2278469334325,76.61392346671624,0.0,0,0.0,0.0,632.5411356990169,1185.808584013908,Service Apartment,,Alone,,,,
3626,2015,February,2015-02-24,Anderson Yu Tor Kim,Indonesia,Jakarta,Business+Accompanying Pax,General business purpose,632.1451612903226,Terminal 1,,,English,No,Under 1 day,Business (Non-Packaged),Male,"Businessman (small company, <50 people)",Others (specify),Others (specify),Owner,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,107.25949285340275,91.9367081600595,0.0,0,0.0,0.0,304.8531356990169,504.0493367124791,Accommodation not required - Day Tripper,,Alone,,,,
3627,2015,February,2015-02-24,Anderson Yu Tor Kim,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,351.8817204301075,Terminal 1,,,English,Yes,4 days,Non-Packaged,Male,Student,,, ,0.0,0.0,0.0,0.0,100.0,0.0,150.0,0.0,0.0,250.0,0.0,95.7674043333953,22.984177040014874,0.0,0,0.0,0.0,354.8531356990169,473.60471707242704,Stayed with relatives/ friends,,Friends,,,,
